OID_,Join_Count,TARGET_FID,JOIN_FID,Lat,Long,Site_ID,Year,Location,Elevation,GPS_concat,GPS_concat_X,GPS_concat_Y,Notes,BUFF_DIST,ORIG_FID,pointid,grid_code,EVT_NAME,Shape_Length,Shape_Area
9676,1,12,1884461,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1884461,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9677,1,12,1884462,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1884462,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9678,1,12,1884463,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1884463,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9679,1,12,1884464,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1884464,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9680,1,12,1884465,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1884465,4,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland,0.032667395519137,0.000082765583694
9681,1,12,1884466,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1884466,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9682,1,12,1884467,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1884467,46,Western Cool Temperate Developed Evergreen Forest,0.032667395519137,0.000082765583694
9683,1,12,1884468,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1884468,34,Developed-Low Intensity,0.032667395519137,0.000082765583694
9684,1,12,1884469,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1884469,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9685,1,12,1884470,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1884470,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9686,1,12,1884471,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1884471,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9687,1,12,1884472,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1884472,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9688,1,12,1884473,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1884473,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9689,1,12,1884474,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1884474,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9690,1,12,1884475,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1884475,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9691,1,12,1884476,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1884476,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9692,1,12,1884477,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1884477,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9693,1,12,1884478,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1884478,4,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland,0.032667395519137,0.000082765583694
9694,1,12,1884479,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1884479,4,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland,0.032667395519137,0.000082765583694
9695,1,12,1884480,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1884480,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9696,1,12,1884481,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1884481,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9697,1,12,1884482,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1884482,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9698,1,12,1884483,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1884483,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9699,1,12,1884484,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1884484,17,Rocky Mountain Gambel Oak-Mixed Montane Shrubland,0.032667395519137,0.000082765583694
9700,1,12,1886159,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1886159,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9701,1,12,1886160,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1886160,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9702,1,12,1886161,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1886161,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9703,1,12,1886162,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1886162,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9704,1,12,1886163,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1886163,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9705,1,12,1886164,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1886164,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9706,1,12,1886165,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1886165,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9707,1,12,1886166,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1886166,17,Rocky Mountain Gambel Oak-Mixed Montane Shrubland,0.032667395519137,0.000082765583694
9708,1,12,1886167,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1886167,63,Rocky Mountain Lower Montane-Foothill Riparian Woodland,0.032667395519137,0.000082765583694
9709,1,12,1886168,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1886168,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9710,1,12,1886169,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1886169,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9711,1,12,1886170,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1886170,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9712,1,12,1886171,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1886171,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9713,1,12,1886172,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1886172,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9714,1,12,1886173,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1886173,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9715,1,12,1886174,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1886174,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9716,1,12,1886175,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1886175,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9717,1,12,1886176,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1886176,4,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland,0.032667395519137,0.000082765583694
9718,1,12,1886177,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1886177,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9719,1,12,1886178,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1886178,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9720,1,12,1886179,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1886179,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9721,1,12,1886180,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1886180,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9722,1,12,1886181,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1886181,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9723,1,12,1886182,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1886182,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9724,1,12,1886183,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1886183,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9725,1,12,1886184,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1886184,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9726,1,12,1887858,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1887858,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9727,1,12,1887859,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1887859,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9728,1,12,1887860,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1887860,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9729,1,12,1887861,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1887861,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9730,1,12,1887862,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1887862,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9731,1,12,1887863,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1887863,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9732,1,12,1887864,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1887864,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9733,1,12,1887865,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1887865,71,Great Basin & Intermountain Introduced Perennial Grassland and Forbland,0.032667395519137,0.000082765583694
9734,1,12,1887866,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1887866,63,Rocky Mountain Lower Montane-Foothill Riparian Woodland,0.032667395519137,0.000082765583694
9735,1,12,1887867,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1887867,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9736,1,12,1887868,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1887868,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9737,1,12,1887869,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1887869,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9738,1,12,1887870,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1887870,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9739,1,12,1887871,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1887871,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9740,1,12,1887872,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1887872,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9741,1,12,1887873,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1887873,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9742,1,12,1887874,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1887874,4,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland,0.032667395519137,0.000082765583694
9743,1,12,1887875,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1887875,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9744,1,12,1887876,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1887876,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9745,1,12,1887877,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1887877,10,Southern Rocky Mountain Pinyon-Juniper Woodland,0.032667395519137,0.000082765583694
9746,1,12,1887878,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1887878,10,Southern Rocky Mountain Pinyon-Juniper Woodland,0.032667395519137,0.000082765583694
9747,1,12,1887879,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1887879,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9748,1,12,1887880,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1887880,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9749,1,12,1887881,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1887881,4,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland,0.032667395519137,0.000082765583694
9750,1,12,1887882,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1887882,4,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland,0.032667395519137,0.000082765583694
9751,1,12,1887883,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1887883,4,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland,0.032667395519137,0.000082765583694
9752,1,12,1887884,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1887884,4,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland,0.032667395519137,0.000082765583694
9753,1,12,1889556,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1889556,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9754,1,12,1889557,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1889557,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9755,1,12,1889558,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1889558,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9756,1,12,1889559,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1889559,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9757,1,12,1889560,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1889560,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9758,1,12,1889561,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1889561,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9759,1,12,1889562,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1889562,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9760,1,12,1889563,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1889563,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9761,1,12,1889564,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1889564,81,Interior Western North American Temperate Ruderal Grassland,0.032667395519137,0.000082765583694
9762,1,12,1889565,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1889565,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9763,1,12,1889566,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1889566,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9764,1,12,1889567,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1889567,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9765,1,12,1889568,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1889568,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9766,1,12,1889569,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1889569,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9767,1,12,1889570,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1889570,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9768,1,12,1889571,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1889571,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9769,1,12,1889572,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1889572,4,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland,0.032667395519137,0.000082765583694
9770,1,12,1889573,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1889573,4,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland,0.032667395519137,0.000082765583694
9771,1,12,1889574,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1889574,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9772,1,12,1889575,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1889575,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9773,1,12,1889576,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1889576,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9774,1,12,1889577,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1889577,6,Southern Rocky Mountain Ponderosa Pine Woodland,0.032667395519137,0.000082765583694
9775,1,12,1889578,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1889578,4,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland,0.032667395519137,0.000082765583694
9776,1,12,1889579,39.961550000000003,-105.312209999999993,C21,2020,Flagstaf sites,2173,"39.96155, -105.312209999999",-105.312209999998998,39.961550000000003,,500.000000000000000,12,1889579,4,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland,0.032667395519137,0.000082765583694
